production_budget,opening_gross,usa_gross,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score,gross
22000000.0,16021684.0,75600072.0,80693537.0,2002.0,2.35,127.0,6657.0,20000000.0,7.0,75597042.0
22000000.0,22950971.0,90648202.0,147880543.0,2007.0,2.35,110.0,15170.0,22000000.0,6.2,90636983.0
24000000.0,10519257.0,71516617.0,182016617.0,1995.0,1.85,135.0,27237.0,35000000.0,7.5,70960517.0
47000000.0,19610520.0,57743062.0,85191134.0,2001.0,1.85,84.0,1203.0,22000000.0,4.8,55762229.0
22000000.0,131153.0,52767889.0,52767889.0,1982.0,2.35,240.0,1943.0,22000000.0,8.1,51229096.596423015
22000000.0,10979290.0,54240821.0,89514453.0,2014.0,2.35,122.0,1484.0,22000000.0,7.3,54235441.0
22000000.0,10037745.0,50727965.0,110627965.0,1995.0,1.85,114.0,1725.0,22000000.0,5.8,50728000.0
22000000.0,41779.0,40311852.0,97818139.0,2001.0,1.85,132.0,3152.0,22000000.0,7.6,40270895.0
22000000.0,25601865.0,59700064.0,70829270.0,2014.0,2.35,170.0,775.0,22000000.0,5.6,59696176.0
22000000.0,21753759.0,51970690.0,95708457.0,2003.0,2.35,133.0,1777.0,22000000.0,7.0,51483949.0
22000000.0,12211986.0,36024076.0,57479076.0,2005.0,2.35,112.0,2019.0,22000000.0,6.6,36020063.0
22000000.0,10464314.0,33316821.0,41771168.0,2009.0,1.85,108.0,16031.0,21000000.0,6.5,33313582.0
22000000.0,81082.0,25842377.0,25842377.0,1993.0,2.35,115.0,13619.0,22000000.0,7.4,25842000.0
22000000.0,9626287.0,22400154.0,45109561.0,2005.0,1.85,83.0,1729.0,22000000.0,4.6,22264487.0
26000000.0,7944977.0,30664106.0,53120346.0,2013.0,2.35,105.0,1006.0,26000000.0,6.4,30659817.0
65000000.0,2469341.0,5775076.0,34227298.0,2015.0,2.35,110.0,12876.0,40000000.0,6.0,5773519.0
22000000.0,7411852.0,19402030.0,26086706.0,2001.0,1.85,96.0,664.0,22000000.0,5.9,19351569.0
22000000.0,14623599.0,49008662.0,77229695.0,2012.0,2.35,94.0,3153.0,22000000.0,6.4,49002815.0
22000000.0,5952452.0,19288130.0,19288130.0,1999.0,1.85,142.0,5386.0,22000000.0,6.6,19283782.0
22000000.0,11018543.0,30085147.0,33788161.0,2001.0,2.35,104.0,11632.0,22000000.0,6.9,30059386.0
126000000.0,12409070.0,35818913.0,162949164.0,2005.0,2.35,136.0,34838.0,126000000.0,6.9,35799026.0
30000000.0,5738448.0,18150259.0,23619609.0,2001.0,2.35,106.0,4239.0,30000000.0,5.8,17951431.0
22000000.0,11355225.0,30498085.0,63647656.0,2016.0,1.85,106.0,38494.0,22000000.0,6.4,29997095.0
39000000.0,4562455.0,14271015.0,14866015.0,2001.0,1.85,98.0,3769.0,22000000.0,5.3,14252830.0
22000000.0,6915241.0,20158898.0,48449416.0,2013.0,2.35,100.0,39989.0,22000000.0,6.5,19783777.0
35000000.0,5719627.0,13572400.0,27965865.0,2000.0,1.85,95.0,2216.0,22000000.0,5.7,13555988.0
20000000.0,292177.0,12785432.0,20094909.0,2004.0,2.35,107.0,8094.0,22000000.0,6.7,12784713.0
22000000.0,4304829.0,10696210.0,10696210.0,1993.0,1.85,104.0,3148.0,23500000.0,3.9,10696210.0
22000000.0,1573454.0,6047691.0,6047691.0,2001.0,1.85,104.0,4221.0,22000000.0,4.1,5974653.0
70000000.0,3018345.0,9974410.0,9974410.0,1999.0,2.35,77.0,5568.0,22000000.0,3.8,9694105.0
25000000.0,7355622.0,16029670.0,72629670.0,2015.0,2.35,96.0,1411.0,25000000.0,5.1,16027866.0
21000000.0,112521.0,4398532.0,26768563.0,2006.0,2.35,145.0,2590.0,21000000.0,7.8,4398392.0
2000000.0,4526222.0,13749300.0,16816647.0,2012.0,2.35,100.0,15922.0,2000000.0,6.1,13746550.0
22000000.0,7736452.0,20668843.0,26412163.0,2008.0,2.35,104.0,2453.0,22000000.0,5.8,20668843.0
22000000.0,1843347.0,3242457.0,17669776.0,2014.0,2.35,92.0,14617.0,22000000.0,6.3,2963012.0
22000000.0,75766.0,1810078.0,10300416.0,2010.0,2.35,105.0,37766.0,22000000.0,5.4,1796024.0
18880000.0,32601.0,635733.0,10878867.0,2007.0,2.35,120.0,1651.0,16000000.0,7.3,634277.0
22000000.0,5220288.0,11330849.0,15661554.0,2013.0,2.35,116.0,24134.0,22000000.0,6.8,11326836.0
25000000.0,719910.0,49033882.0,92991835.0,2007.0,2.35,119.0,3284.0,25000000.0,7.3,49024969.0
21500000.0,2860334.0,22313201.0,22313201.0,1996.0,1.85,101.0,4629.0,21500000.0,6.5,22294341.0
31000000.0,7515145.0,24756177.0,41067311.0,1999.0,2.35,117.0,13576.0,21500000.0,7.2,24362501.0
20060000.0,361359.0,16685867.0,73244881.0,2012.0,1.85,112.0,1205.0,17000000.0,6.3,16684352.0
18000000.0,8152948.0,46708276.0,46708276.0,1982.0,2.35,136.0,16805.0,21000000.0,5.9,46700000.0
21000000.0,11335889.0,52037603.0,83137603.0,1999.0,1.85,81.0,3003.0,21000000.0,7.8,52008288.0
9000000.0,1282973.0,8580428.0,46789413.0,2007.0,1.85,87.0,24324.0,9000000.0,7.4,8579684.0
21000000.0,12419597.0,42273609.0,42273609.0,1993.0,1.85,96.0,1254.0,17000000.0,4.8,42660000.0
32000000.0,9386342.0,40222729.0,44102389.0,2001.0,1.85,106.0,18630.0,21000000.0,6.3,40219708.0
21000000.0,443003.0,132092958.0,236412453.0,2012.0,2.35,122.0,72115.0,21000000.0,7.8,132088910.0
21000000.0,9405582.0,36605602.0,43095175.0,2007.0,1.85,123.0,3994.0,21000000.0,7.5,36581633.0
21000000.0,19497324.0,37729698.0,37981984.0,2010.0,1.85,133.0,6035.0,44864314.55348956,6.0,37721949.0
21000000.0,9107816.0,25296447.0,43928932.0,2002.0,2.35,92.0,27572.0,21000000.0,6.8,25296447.0
20000000.0,8603195.0,24850922.0,41627431.0,2008.0,2.35,110.0,4089.0,20000000.0,6.6,24848292.0
21000000.0,7065123.0,17762705.0,17762705.0,1999.0,1.85,104.0,3162.0,21000000.0,4.6,17757087.0
17000000.0,130411.0,9451946.0,15779455.0,2009.0,2.35,98.0,1997.0,17000000.0,7.1,9430988.0
21000000.0,6230669.0,16289867.0,17635397.0,2008.0,2.35,120.0,6212.0,21000000.0,6.1,16284360.0
21000000.0,329771.0,6835856.0,10011050.0,2002.0,2.35,112.0,16692.0,21000000.0,6.7,6830957.0
26200000.0,310562.0,24149393.0,81244605.0,2011.0,2.35,127.0,46241.0,20000000.0,7.1,24104113.0
21000000.0,9683.0,17650.0,17650.0,1999.0,1.85,102.0,1562.0,21000000.0,5.8,15593.0
21000000.0,107577.0,970816.0,7294800.0,2011.0,2.35,91.0,34705.0,21000000.0,6.7,958319.0
35000000.0,11874268.0,69701637.0,69701637.0,1982.0,2.35,114.0,3688.0,35000000.0,5.8,69700000.0
15000000.0,810262.0,2856712.0,2856712.0,1999.0,1.85,115.0,2990.0,31000000.0,6.8,2840417.0
18000000.0,8305823.0,248159971.0,390133212.0,1981.0,2.35,115.0,12906.0,18000000.0,8.5,242374454.0
28000000.0,31126882.0,173585516.0,365154932.0,1992.0,1.85,120.0,7860.0,18000000.0,6.6,173585516.0
20000000.0,1767758.0,135189114.0,306899494.0,1977.0,2.35,135.0,1591.0,19400870.0,7.7,128300000.0
20500000.0,8203822.0,20264436.0,29907685.0,2006.0,2.35,90.0,19952.0,20000000.0,4.7,20259297.0
28000000.0,26348555.0,153665036.0,299965036.0,1987.0,2.35,100.0,4121.0,28000000.0,6.4,153665036.0
33000000.0,31101026.0,132716677.0,164729679.0,2003.0,2.35,105.0,2505.0,33000000.0,5.5,132541238.0
19000000.0,13766814.0,130742922.0,272753884.0,1991.0,1.85,138.0,13184.0,19000000.0,8.6,130727000.0
20000000.0,18122710.0,121697323.0,183097323.0,1992.0,1.85,94.0,4263.0,20000000.0,7.0,121697350.0
20000000.0,50353641.0,117229692.0,171685792.0,2010.0,1.78,101.0,1787.0,20000000.0,7.1,117224271.0
20000000.0,9866023.0,81766007.0,187884007.0,1978.0,2.35,131.0,1520.0,20000000.0,5.7,102922376.0
20000000.0,29300465.0,94514402.0,149292488.0,2008.0,2.35,91.0,4729.0,20000000.0,3.7,94497271.0
20000000.0,41855326.0,137400141.0,319501756.0,2013.0,2.35,112.0,9049.0,20000000.0,7.5,137387272.0
32000000.0,18575214.0,82674398.0,97918663.0,2005.0,1.85,95.0,3558.0,32000000.0,4.6,82301521.0
20000000.0,21577049.0,84525432.0,100375432.0,2014.0,1.85,100.0,2654.0,20000000.0,4.9,84518155.0
20000000.0,22224982.0,80209692.0,118114220.0,2007.0,1.85,105.0,2287.0,20000000.0,6.9,80050171.0
35000000.0,19622714.0,81261177.0,131095614.0,2003.0,1.85,108.0,4403.0,35000000.0,7.1,81257845.0
18000000.0,23283887.0,70454098.0,122195920.0,1995.0,1.85,101.0,3816.0,18000000.0,5.8,70360285.0
30000000.0,5467281.0,13001257.0,21741598.0,2004.0,2.35,114.0,679.0,30000000.0,7.0,12831121.0
37000000.0,19676748.0,70831760.0,113100873.0,2004.0,1.85,109.0,6313.0,37000000.0,5.4,69148997.0
20000000.0,1190096.0,82584160.0,177243185.0,2011.0,2.35,115.0,9578.0,20000000.0,7.3,82624961.0
20000000.0,16300155.0,67406573.0,71406573.0,2003.0,1.85,117.0,1293.0,20000000.0,7.1,67325559.0
20000000.0,16007426.0,62950384.0,89137047.0,2010.0,2.35,107.0,2341.0,20000000.0,5.8,62933793.0
20000000.0,923715.0,56671993.0,187733202.0,2013.0,2.35,134.0,4251.0,20000000.0,8.1,56667870.0
20000000.0,12604705.0,56399184.0,57588485.0,2002.0,2.35,118.0,2390.0,20000000.0,5.7,56398162.0
20000000.0,29289537.0,60095852.0,60673972.0,2010.0,1.85,121.0,6657.0,20000000.0,4.4,60072596.0
20000000.0,159622.0,56362352.0,86024005.0,1990.0,1.85,105.0,42330.0,20000000.0,7.9,56362352.0
20000000.0,18723269.0,56245075.0,208314186.0,2016.0,2.35,110.0,21852.0,20000000.0,7.6,56154094.0
20000000.0,25390575.0,65653242.0,66899242.0,2012.0,1.85,114.0,2753.0,20000000.0,4.8,65623128.0
20000000.0,23817340.0,113257297.0,183936074.0,2016.0,2.1109335038363177,100.0,18786.0,20000000.0,6.7,55461307.0
20000000.0,19076261.0,48548426.0,85749034.0,2006.0,1.85,85.0,6539.0,20000000.0,2.7,48546578.0
20000000.0,11889631.0,48430258.0,115121981.0,2002.0,1.66,72.0,3402.0,20000000.0,5.8,48423368.0
20000000.0,571450.0,52076908.0,66787908.0,2014.0,2.35,128.0,3869.0,20000000.0,7.5,52066000.0
20000000.0,11441733.0,47901582.0,186303759.0,2003.0,1.85,72.0,4480.0,20000000.0,5.4,47887943.0
20000000.0,19020655.0,46752382.0,67192859.0,2005.0,1.85,89.0,1383.0,20000000.0,4.1,46363118.0
20000000.0,17558689.0,47852604.0,84297309.0,2007.0,2.35,96.0,1825.0,20000000.0,5.9,47852604.0
30000000.0,9427532.0,45554533.0,96159800.0,2000.0,1.78,77.0,575.0,30000000.0,6.3,45542421.0
20000000.0,12155254.0,42656255.0,43967255.0,2015.0,2.35,111.0,2851.0,20000000.0,6.8,42652003.0
20000000.0,18612544.0,39739367.0,87238158.0,2007.0,1.85,93.0,4293.0,20000000.0,2.3,39737645.0
20000000.0,9603139.0,39565475.0,68851475.0,1982.0,2.35,129.0,2024.0,20000000.0,6.9,37567440.0
20000000.0,295009.0,45055776.0,98690254.0,2015.0,1.85,128.0,1058.0,20000000.0,8.1,44988180.0
20000000.0,15004672.0,39263506.0,44655002.0,2008.0,2.35,110.0,2382.0,22000000.0,6.1,39263506.0
20000000.0,20825300.0,39143839.0,70711175.0,2006.0,1.85,137.0,5746.0,20000000.0,5.0,39143839.0
20000000.0,11318919.0,37672941.0,39278722.0,1998.0,1.85,124.0,1660.0,20000000.0,5.5,37672350.0
20000000.0,10241268.0,38037513.0,38037513.0,1991.0,1.85,93.0,20188.0,20000000.0,6.2,38037513.0
20000000.0,12299380.0,37327390.0,42472472.0,2006.0,2.35,115.0,52571.0,20000000.0,6.2,37442180.0
20000000.0,13177790.0,35606376.0,67876281.0,2010.0,2.35,105.0,1454.0,20000000.0,6.3,35596227.0
20000000.0,11615722.0,35281794.0,35281794.0,1997.0,2.35,127.0,1735.0,20000000.0,6.7,35422828.0
20000000.0,12202831.0,36661504.0,80547866.0,2010.0,1.85,82.0,2898.0,20000000.0,3.5,36658108.0
25000000.0,389351.0,34302837.0,135330182.0,2006.0,1.85,143.0,11248.0,25000000.0,7.5,34300771.0
19800000.0,11558149.0,34296320.0,41296320.0,2014.0,2.35,103.0,4662.0,19800000.0,6.6,34290142.0
20000000.0,507226.0,33446470.0,51699984.0,2008.0,1.85,104.0,33903.0,20000000.0,7.5,33422556.0
32000000.0,12120358.0,32786074.0,50826898.0,2004.0,2.35,98.0,2609.0,30000000.0,7.2,32774834.0
20000000.0,21744470.0,34341945.0,47340586.0,2013.0,2.35,92.0,1945.0,11000000.0,4.8,34334256.0
20000000.0,5170522.0,32051917.0,32051917.0,1995.0,2.35,123.0,12338.0,20000000.0,6.6,32051917.0
20000000.0,14157367.0,32015787.0,78378744.0,2013.0,1.85,88.0,34319.0,20000000.0,3.5,32014289.0
20000000.0,1453844.0,31841299.0,54589558.0,2008.0,1.85,128.0,13189.0,20000000.0,7.6,31838002.0
20000000.0,11801271.0,36880033.0,46432579.0,2016.0,2.35,107.0,389.0,20000000.0,6.3,36874745.0
20000000.0,11503423.0,30113491.0,68349884.0,2002.0,1.85,91.0,1083.0,35000000.0,5.5,30079316.0
19000000.0,12954142.0,35061031.0,36192775.0,2011.0,2.35,90.0,2462.0,19000000.0,6.3,35033759.0
20000000.0,9622444.0,30147739.0,30147739.0,1998.0,2.35,115.0,14275.0,20000000.0,6.5,29753944.0
20000000.0,11581586.0,29062561.0,31198531.0,2009.0,2.35,101.0,3292.0,44864314.55348956,5.6,29062561.0
20000000.0,9909499.0,31177548.0,45636368.0,2010.0,2.35,113.0,1136.0,20000000.0,6.9,31146570.0
30000000.0,6429107.0,27287137.0,47126295.0,2000.0,1.85,113.0,3141.0,20000000.0,7.6,27277055.0
20000000.0,12511473.0,26890041.0,45847751.0,2008.0,1.85,87.0,1834.0,27000000.0,3.9,26876529.0
20000000.0,6968044.0,26877589.0,26877589.0,1996.0,1.85,101.0,3174.0,20000000.0,6.1,53146000.0
20000000.0,5935256.0,30060660.0,64828421.0,2008.0,2.35,111.0,27755.0,20000000.0,7.3,30028592.0
20000000.0,8175198.0,34400301.0,74036715.0,2004.0,1.85,108.0,19364.0,20000000.0,8.3,34126138.0
20000000.0,8407513.0,25702053.0,32054369.0,2010.0,2.35,105.0,4813.0,20000000.0,5.8,25677801.0
20000000.0,12469631.0,26418667.0,66476363.0,2008.0,2.35,109.0,33878.0,20000000.0,6.8,26415649.0
20000000.0,8811790.0,26004851.0,46089287.0,2013.0,2.35,109.0,278.0,20000000.0,7.0,26003149.0
20000000.0,6832318.0,25612520.0,30666930.0,2007.0,2.35,99.0,3327.0,20000000.0,5.9,25584685.0
20000000.0,15146692.0,30101577.0,51417188.0,2009.0,2.35,98.0,189.0,20000000.0,6.5,29975979.0
20000000.0,9775278.0,32010860.0,49779728.0,2010.0,2.35,104.0,5707.0,20000000.0,6.4,31584722.0
20000000.0,7453944.0,23186769.0,39782683.0,2011.0,1.85,109.0,4257.0,20000000.0,5.8,23179303.0
7000000.0,10726406.0,23086480.0,27298695.0,2006.0,2.35,75.0,3590.0,9000000.0,5.1,23078294.0
20000000.0,3853149.0,21413105.0,21413105.0,1990.0,2.35,119.0,45841.0,20000000.0,6.8,21413105.0
20000000.0,9106906.0,25107267.0,50507267.0,2010.0,1.85,90.0,2486.0,20000000.0,5.3,25077977.0
20000000.0,8852458.0,23380495.0,37598767.0,2006.0,2.35,97.0,3261.0,20000000.0,5.3,23292105.0
40000000.0,6410339.0,20919166.0,28972508.0,2009.0,1.85,89.0,88422.0,40000000.0,4.9,20916309.0
20000000.0,386510.0,21284514.0,21284514.0,1995.0,1.85,106.0,3598.0,20000000.0,6.8,21200000.0
19000000.0,9445456.0,38583626.0,85251425.0,2016.0,2.1109335038363177,96.0,1780.0,20000000.0,7.1,28876924.0
20000000.0,248847.0,20211394.0,27712362.0,2008.0,2.35,115.0,10507.0,44864314.55348956,6.8,20207003.0
20000000.0,9106497.0,20308772.0,20308772.0,1998.0,2.35,104.0,5123.0,20000000.0,6.1,20241395.0
20000000.0,8265357.0,19219250.0,41624687.0,2008.0,1.85,112.0,3301.0,40000000.0,5.9,19151864.0
20000000.0,13307125.0,23438250.0,34718173.0,2014.0,2.35,104.0,18760.0,20000000.0,6.3,23393765.0
20000000.0,6773870.0,19103072.0,25000167.0,2007.0,2.35,113.0,4039.0,20000000.0,5.9,18882880.0
20000000.0,2297493.0,18826490.0,18826490.0,1981.0,1.78,98.0,1761.0,20000000.0,5.4,8500000.0
20000000.0,3450536.0,18432000.0,18432000.0,1985.0,2.35,121.0,2251.0,20000000.0,7.0,51229096.596423015
30000000.0,3321370.0,18253415.0,18253415.0,1998.0,1.85,114.0,1816.0,30000000.0,6.9,18252684.0
20000000.0,7460690.0,19661987.0,22242388.0,2007.0,2.35,124.0,17050.0,20000000.0,7.5,19661987.0
15000000.0,212440.0,18354356.0,56674477.0,2007.0,2.35,148.0,18752.0,15000000.0,8.2,18352454.0
35000000.0,8602333.0,17807569.0,24470583.0,2006.0,2.35,108.0,4374.0,20000000.0,5.9,17803796.0
20000000.0,8023036.0,17529157.0,55362705.0,2012.0,2.35,95.0,2173.0,20000000.0,5.0,17529157.0
19000000.0,10240805.0,25836616.0,25836616.0,1996.0,1.85,108.0,23296.0,19000000.0,7.3,25753840.0
20000000.0,5805559.0,18098433.0,52858433.0,2005.0,1.85,68.0,861.0,20000000.0,6.4,18081626.0
20000000.0,4007717.0,17519169.0,17519169.0,1995.0,1.85,103.0,25263.0,20000000.0,6.6,17518220.0
20000000.0,269225.0,17108591.0,104882445.0,2004.0,2.35,99.0,537.0,20000000.0,7.8,17104669.0
35000000.0,5309675.0,16990825.0,18012097.0,2002.0,1.85,88.0,8189.0,35000000.0,4.0,16988996.0
20000000.0,471713.0,15800078.0,75011029.0,2007.0,2.35,128.0,904.0,20000000.0,7.6,15797907.0
20000000.0,274454.0,16290476.0,60427839.0,2003.0,1.85,124.0,7567.0,20000000.0,7.7,16248701.0
20000000.0,6146262.0,15714234.0,16796512.0,2004.0,2.35,84.0,2915.0,20000000.0,5.8,15712072.0
37000000.0,69637740.0,193962473.0,421667219.0,2008.0,2.35,122.0,44061.0,37000000.0,5.2,191449475.0
20000000.0,6988749.0,15545431.0,17432163.0,2003.0,1.85,101.0,2698.0,20000000.0,5.6,15408822.0
20000000.0,6008611.0,15618626.0,18404706.0,2000.0,1.85,98.0,1189.0,20000000.0,5.3,15464026.0
20000000.0,231964.0,14363397.0,17436509.0,2009.0,1.85,105.0,2327.0,44864314.55348956,7.4,14359793.0
19500000.0,6652996.0,20180155.0,34854990.0,2015.0,2.35,111.0,9941.0,19500000.0,6.2,51229096.596423015
20000000.0,5836973.0,14190901.0,34816824.0,2008.0,1.85,88.0,2857.0,25000000.0,1.9,14174654.0
20000000.0,6511128.0,15988876.0,22942221.0,2009.0,2.35,88.0,137712.0,27000000.0,5.7,15988876.0
20000000.0,4604819.0,13717039.0,13717039.0,1997.0,1.85,94.0,15183.0,20000000.0,6.6,13801755.0
20000000.0,5421669.0,14011084.0,30426096.0,2011.0,1.85,117.0,15713.0,20000000.0,6.0,13987482.0
20000000.0,6231836.0,14326864.0,32948113.0,2012.0,2.35,95.0,1414.0,20000000.0,6.1,14291570.0
40000000.0,6160886.0,13562325.0,14494036.0,2004.0,1.85,99.0,1189.0,40000000.0,4.8,12181484.0
20000000.0,6963565.0,13684249.0,34572541.0,2009.0,1.85,96.0,30541.0,20000000.0,6.2,13630226.0
20000000.0,86072.0,13383747.0,13383747.0,1994.0,1.85,98.0,4302.0,20000000.0,7.5,13383737.0
20000000.0,4326000.0,13395961.0,13728450.0,2006.0,2.35,123.0,908.0,20000000.0,6.3,13391174.0
30000000.0,101663.0,12988801.0,27674124.0,2002.0,2.35,101.0,3431.0,30000000.0,7.1,12987647.0
22000000.0,4248465.0,12482775.0,19126398.0,2005.0,1.85,102.0,13156.0,22000000.0,6.6,12469811.0
20000000.0,4548750.0,12764657.0,14946150.0,2002.0,2.35,94.0,2880.0,20000000.0,6.1,12398628.0
20000000.0,5012315.0,13367624.0,27090159.0,2008.0,1.85,102.0,500.0,20000000.0,6.7,13214030.0
22000000.0,5329240.0,12234694.0,17280326.0,2009.0,2.35,108.0,2799.0,22000000.0,5.6,12232937.0
20000000.0,5147479.0,12134935.0,27093592.0,2010.0,2.35,116.0,20258.0,20000000.0,7.2,12134420.0
20000000.0,3556310.0,11798854.0,11798854.0,1994.0,1.85,93.0,1151.0,20000000.0,4.3,11784000.0
20000000.0,4100000.0,11175164.0,30579406.0,2008.0,2.35,102.0,1778.0,20000000.0,6.4,11169531.0
20000000.0,55344.0,11036366.0,27876417.0,2005.0,1.85,103.0,5637.0,20000000.0,7.1,11034436.0
20000000.0,6109085.0,12639297.0,23177948.0,2016.0,2.35,115.0,27214.0,20000000.0,6.3,12626905.0
20000000.0,356476.0,10686841.0,10686841.0,1997.0,1.85,96.0,11867.0,20000000.0,7.4,10569071.0
20000000.0,4406135.0,10570375.0,10570375.0,1999.0,1.37,98.0,4843.0,20000000.0,6.1,10544143.0
20000000.0,5002521.0,13651946.0,36606743.0,2015.0,2.35,101.0,16926.0,20000000.0,6.6,13650738.0
20000000.0,2047630.0,10555348.0,10555348.0,1989.0,2.35,106.0,24887.0,20000000.0,6.0,10555348.0
20000000.0,131678.0,9759200.0,9759200.0,1996.0,1.85,101.0,1614.0,20000000.0,6.8,9714482.0
9000000.0,1282973.0,8580428.0,46789413.0,2007.0,1.85,87.0,24324.0,9000000.0,7.4,8579684.0
20000000.0,4231321.0,9534258.0,16974459.0,2007.0,2.35,111.0,3309.0,20000000.0,6.8,9525276.0
21000000.0,3852068.0,9208876.0,16443609.0,2009.0,2.35,99.0,23409.0,21000000.0,7.2,8855646.0
20000000.0,3251856.0,9219388.0,9448644.0,2004.0,2.35,88.0,1343.0,20000000.0,1.9,9109322.0
33000000.0,4025000.0,8330720.0,13485145.0,2005.0,1.85,83.0,1019.0,33000000.0,5.5,8326035.0
20000000.0,4300000.0,8135024.0,10337477.0,2007.0,1.85,91.0,2700.0,20000000.0,4.5,8104069.0
27000000.0,3254940.0,8085771.0,11341016.0,2004.0,1.85,108.0,2730.0,20000000.0,6.3,8054280.0
20000000.0,328184.0,8110975.0,14710975.0,2014.0,1.85,148.0,707.0,20000000.0,6.7,8093318.0
20000000.0,3605899.0,7438000.0,27450189.0,2006.0,1.85,77.0,2185.0,20000000.0,2.8,7382993.0
20000000.0,4603177.0,8888355.0,16549477.0,2013.0,1.85,110.0,3177.0,20000000.0,5.0,8888355.0
20000000.0,3810000.0,7013191.0,7013191.0,2008.0,2.35,83.0,2907.0,12000000.0,4.3,7001720.0
20000000.0,3837183.0,8008161.0,17496820.0,2013.0,1.85,107.0,2848.0,20000000.0,5.6,7268659.0
20000000.0,4000000.0,6886089.0,8564586.0,2003.0,2.35,100.0,1267.0,22000000.0,6.2,6852144.0
20000000.0,3001719.0,6575282.0,6964734.0,2008.0,2.35,87.0,4218.0,20000000.0,5.3,6563357.0
13100000.0,31387.0,6208548.0,6208548.0,1999.0,1.66,154.0,1690.0,10000000.0,7.4,6201757.0
20000000.0,2750356.0,6485961.0,17572289.0,2015.0,2.35,106.0,5705.0,20000000.0,7.4,6420319.0
17700000.0,167953.0,5704709.0,30519436.0,2011.0,1.85,99.0,23755.0,15000000.0,6.5,5702083.0
8700000.0,391672.0,5501616.0,7659918.0,2006.0,1.85,100.0,39507.0,8700000.0,7.1,5480996.0
20000000.0,2268274.0,6002756.0,7942116.0,2012.0,1.85,116.0,21200.0,20000000.0,7.2,6002756.0
20000000.0,2834421.0,5178569.0,12693645.0,2005.0,2.35,94.0,838.0,20000000.0,2.3,5132655.0
20000000.0,2231273.0,5210988.0,12225023.0,2009.0,2.35,111.0,1573.0,20000000.0,6.4,5205343.0
20000000.0,1282000.0,5095038.0,23925492.0,2004.0,1.85,100.0,2295.0,20000000.0,6.1,5005883.0
20000000.0,172788.0,5749134.0,12007070.0,2014.0,2.35,125.0,3979.0,20000000.0,7.0,5749134.0
20000000.0,2251075.0,4442377.0,4802953.0,2008.0,2.35,119.0,64.0,20000000.0,7.0,4234040.0
20000000.0,730819.0,4017609.0,11792542.0,2007.0,2.35,135.0,36398.0,20000000.0,7.0,4001121.0
20000000.0,1831588.0,3763583.0,16863583.0,2012.0,2.35,93.0,30134.0,20000000.0,4.9,3749061.0
20000000.0,90400.0,3531756.0,5530764.0,2008.0,2.35,114.0,3014.0,20000000.0,6.9,3519627.0
20000000.0,172194.0,3083538.0,4658401.0,2008.0,2.35,124.0,24732.0,21000000.0,7.5,3081925.0
22560000.0,144446.0,4845631.0,169785629.0,1997.0,1.85,134.0,2710.0,2400000000.0,8.4,2298191.0
20000000.0,38682.0,2503286.0,9324931.0,2003.0,2.35,114.0,1776.0,20000000.0,6.9,2353728.0
2000000.0,32681.0,1903434.0,5048693.0,2005.0,2.35,104.0,2129.0,2000000.0,7.4,1900725.0
20000000.0,1365000.0,2246000.0,2246000.0,2015.0,2.35,118.0,3384.0,20000000.0,7.0,2246000.0
20000000.0,872950.0,1648818.0,1675706.0,2003.0,1.85,80.0,2467.0,20000000.0,2.8,1646664.0
20000000.0,541512.0,1203794.0,5368217.0,2002.0,2.35,107.0,25088.0,20000000.0,7.5,1190018.0
40000000.0,42755.0,1031872.0,7785975.0,2008.0,2.35,125.0,1003.0,40000000.0,7.1,1027749.0
24000000.0,57339.0,889352.0,924036.0,2000.0,2.35,115.0,11433.0,24000000.0,6.4,882710.0
20000000.0,443901.0,1065907.0,1065907.0,2012.0,2.1109335038363177,88.0,1978.0,20000000.0,6.7,1064277.0
10000000.0,96250.0,538460.0,3334927.0,2015.0,2.35,122.0,22319.0,10000000.0,5.3,531009.0
22000000.0,136148.0,468867.0,10870198.0,2004.0,1.85,103.0,991.0,2127519898.0,6.9,410388.0
20000000.0,175336.0,375750.0,388998.0,2005.0,2.35,101.0,20354.0,20000000.0,6.2,375474.0
25200000.0,68316.0,146072.0,146072.0,1998.0,2.35,118.0,182.0,140000000.0,6.0,146072.0
20000000.0,754779.0,1186538.0,5782515.0,2010.0,2.35,107.0,1577.0,20000000.0,5.1,1183354.0
22000000.0,34211.0,126793.0,5484302.0,2002.0,1.85,100.0,15612.0,22000000.0,5.5,121972.0
20000000.0,42436.0,277943.0,405861.0,2010.0,2.35,110.0,3785.0,20000000.0,5.4,263365.0
20000000.0,1751388.0,4712792.0,4978353.0,2016.0,2.1109335038363177,105.0,27425.0,20000000.0,7.2,51229096.596423015
19400000.0,51086.0,8060487.0,26910847.0,2006.0,2.35,125.0,2608.0,19400000.0,7.5,8047690.0
23600000.0,17348.0,476270.0,26937355.0,2008.0,1.85,184.0,1601.0,20000000.0,7.4,476270.0
22000000.0,598257.0,184208848.0,424208848.0,1990.0,2.35,236.0,2398.0,22000000.0,8.0,184208848.0
20000000.0,31603106.0,100292856.0,216197492.0,2011.0,1.85,97.0,5547.0,20000000.0,5.7,100292856.0
19000000.0,10017840.0,58571513.0,110879513.0,1989.0,1.85,113.0,15914.0,19000000.0,6.8,58571513.0
